alpha,delta,id,diameter,minAxis,posAngle,Dist kpc,Size pc,axisRatio
119.66802194,-31.01046611,PGCC G247.79-0.82,10.5235,5.2534,-1.29804,,,0.499
68.07698111,11.99956111,PGCC G184.25-23.69,9.10585,5.0047,-0.380586,,,0.550
103.21190611,-5.27158306,PGCC G217.79-2.09,11.4009,5.92299,-0.829237,,,0.520
110.20220194,-12.73631,PGCC G227.59+0.60,7.84369,7.06922,-0.239597,0.765597,1.65834,0.901
106.60076889,4.06769194,PGCC G211.01+5.18,12.0619,7.01867,0.651401,,,0.582
350.70443694,50.72169889,PGCC G108.91-9.72,15.7228,5.46116,-0.390984,0.228034,0.614659,0.347
319.69815111,66.59168194,PGCC G103.97+11.92,16.7332,7.15032,-1.47176,,,0.427
73.92123389,51.49594889,PGCC G156.09+5.09,6.87109,3.65702,-0.124556,,,0.532
327.67120389,66.25419611,PGCC G106.10+9.49,9.12919,5.69097,-1.17595,0.31,0.649976,0.623
307.81637611,71.13454389,PGCC G104.97+18.06,14.653,6.70157,-1.45763,,,0.457
245.38595611,-50.93720194,PGCC G332.94-0.74,8.01818,5.97833,-1.31683,4.61,9.28443,0.746
52.61232,23.21529806,PGCC G164.06-26.69,16.1581,6.04827,1.38571,,,0.374
261.35604889,-46.69098694,PGCC G342.87-6.20,8.10915,4.38482,0.663932,,,0.541
44.084915,20.20791111,PGCC G158.78-33.83,10.6003,7.80696,-1.47145,0.325,0.860022,0.736
101.26285611,-3.55115611,PGCC G215.37-3.04,10.1069,5.37447,-0.213499,2.4,5.14534,0.532
97.92536889,16.35059389,PGCC G196.16+3.15,11.141,7.77801,-1.02287,,,0.698
313.239075,41.51105889,PGCC G82.66-2.00,,,,-1.2,,0
278.39379889,-5.16128611,PGCC G26.30+1.60,,,,1.75,,0
307.098175,82.39117389,PGCC G115.35+23.80,14.1312,4.57369,-0.098393,,,0.324
254.293915,-39.25291111,PGCC G345.83+2.35,,,,-1.83,,0
91.97547111,20.61380194,PGCC G189.73+0.19,15.4643,3.90977,-0.508746,,,0.253
272.59503194,-19.38846806,PGCC G11.09-0.10,13.3175,4.96247,-0.211887,4.74,11.209,0.373
48.87787611,37.39100306,PGCC G152.21-17.16,12.1092,5.76803,-0.246918,,,0.476
48.89253611,36.57474889,PGCC G152.68-17.84,12.3557,6.09644,-0.437498,,,0.493
82.59359,-2.95660389,PGCC G206.12-19.35,,,,0.415,,0
255.27072111,-9.41660611,PGCC G10.89+19.39,12.1925,5.18596,0.485476,0.12,,0.425
197.29405194,-53.89633194,PGCC G305.58+8.88,10.9492,6.51526,1.16986,0.5,1.22844,0.595
84.87568694,31.424015,PGCC G177.19+0.19,12.4388,4.64508,-0.34861,5.38,,0.373
279.30892889,-1.326985,PGCC G30.13+2.55,7.49927,4.60158,-0.522559,0.26,0.444286,0.614
62.578175,28.680235,PGCC G167.24-16.62,7.59809,4.91698,1.46269,0.14,0.248918,0.647
62.43173194,43.43630194,PGCC G156.70-6.06,8.38048,4.76512,-0.482625,,,0.569
58.28377194,30.037325,PGCC G163.41-18.21,,,,0.14,,0
254.80741889,-22.69842889,PGCC G359.32+12.13,11.8087,4.44742,0.490213,,,0.377
21.31008,73.434235,PGCC G125.38+10.72,9.9542,5.49334,-0.589101,,,0.552
273.253845,-8.49597,PGCC G20.96+4.56,18.3696,6.6568,0.332546,,,0.362
333.97366306,56.01297389,PGCC G102.39-0.53,7.11056,5.69255,-0.847674,0.87,1.61009,0.801
78.460915,36.59509694,PGCC G169.93-1.34,9.11574,7.58415,-0.381047,1.03,2.49123,0.832
91.73426111,20.61854194,PGCC G189.62-0.01,16.684401,6.06631,-0.541026,,,0.364
330.932465,63.75848,PGCC G105.63+6.67,8.65674,5.27528,-0.887738,0.44,0.864927,0.609
27.0564,79.26749389,PGCC G125.67+16.70,17.4799,5.08094,-0.613534,,,0.291
52.07045,48.182125,PGCC G148.06-6.89,11.7979,4.77435,-0.305514,,,0.405
101.06328611,-11.29047194,PGCC G222.22-6.70,12.9984,5.48577,-0.439811,0.4,0.982542,0.422
68.286705,36.75626806,PGCC G164.65-7.57,8.13664,4.40778,-0.61379,0.14,0.243886,0.542
129.43890389,-49.34475694,PGCC G267.14-4.96,6.31027,4.39083,-1.20124,0.92,1.40868,0.696
77.28672806,13.76484,PGCC G188.23-15.35,8.14223,5.05182,-0.053954,0.323594,0.603702,0.620
358.79031389,61.52058389,PGCC G116.28-0.62,8.76592,7.49448,-0.362313,0.92,2.16912,0.855
273.32711806,-11.750965,PGCC G18.13+2.95,,,,,,0
333.81491111,62.28330194,PGCC G105.84+4.71,9.06637,3.64579,-1.35866,0.51,0.852922,0.402
355.39633194,28.28731694,PGCC G104.75-32.11,10.1468,3.54079,-1.34496,,,0.349
233.93061806,-35.01162306,PGCC G337.12+16.73,12.9923,7.47547,-1.36354,,,0.575
99.21540806,-2.044405,PGCC G213.09-4.17,6.58942,3.41979,-0.685297,0.415,0.573057,0.519
87.81714611,11.32137694,PGCC G195.86-7.87,14.0267,4.90008,-0.45999,,,0.349
273.34494,-18.02855889,PGCC G12.62-0.07,7.9766,5.3937,1.5193,3.96,7.55569,0.676
290.37524389,31.99874889,PGCC G64.78+8.22,,,,,,0
263.33721889,-34.04096611,PGCC G354.29-0.50,10.1441,4.35927,-0.101002,,,0.430
341.08706694,47.49660889,PGCC G101.75-10.08,9.9859,4.69462,-1.43694,,,0.470
125.29075611,-48.61196889,PGCC G264.95-6.75,11.6324,5.55105,-1.1585,0.62,1.44924,0.477
91.88004306,19.47334306,PGCC G190.69-0.45,8.79845,6.14943,-0.100263,,,0.699
273.41854889,-3.27985306,PGCC G25.66+6.87,11.3719,5.99617,0.641431,,,0.527
269.39849889,-22.277355,PGCC G7.10+1.08,8.4177,4.33326,-0.845969,1.25,2.19604,0.515
62.73854111,30.95868306,PGCC G165.66-14.91,17.7148,4.6926,-0.340694,,,0.265
321.23999,71.08876,PGCC G107.71+14.61,,,,,,0
66.83296194,61.33111194,PGCC G146.03+8.57,10.5337,4.96839,-0.544963,0.35,0.736535,0.472
207.88980111,-80.78717,PGCC G305.44-18.21,13.9989,3.74639,0.24436,,,0.268
117.95767194,-28.75566306,PGCC G245.10-0.92,7.98032,6.17126,-0.709237,0.94,1.9189,0.773
345.93316694,21.982605,PGCC G92.34-34.41,10.992,3.39183,1.33749,0.420727,0.747277,0.309
288.58035306,-79.47107694,PGCC G314.78-27.68,,,,,,0
126.28562889,-37.93963611,PGCC G256.58-0.07,,,,,,0
322.01202389,66.44096389,PGCC G104.52+11.15,10.1258,4.40759,1.01464,0.37,0.719026,0.435
41.74568194,69.94426,PGCC G132.60+9.27,6.7938,2.8443,-0.363875,,,0.419
355.78488194,62.96523306,PGCC G115.26+1.12,5.9753,5.17289,-0.939947,-0.99,,0.866
62.55480611,53.16225389,PGCC G150.15+1.13,10.6997,4.71784,-1.23082,0.18281,0.377819,0.441
259.98922694,-41.08609,PGCC G346.96-2.23,9.07774,7.78604,-0.123044,,,0.858
321.99395806,26.34032111,PGCC G76.13-17.52,6.84889,4.33408,1.40875,0.436516,0.691807,0.633
53.59726694,11.76849389,PGCC G173.80-34.55,14.2126,5.35981,-0.687765,,,0.377
114.06785611,-12.789275,PGCC G229.44+3.89,17.396999,4.86354,-1.40665,0.235505,0.630146,0.280
189.59738194,-70.15583,PGCC G301.82-7.31,,,,,,0
265.69070389,-29.68606194,PGCC G359.04+0.14,15.5689,7.01628,-0.341601,2.55,7.75264,0.451
328.11550889,72.10565194,PGCC G110.06+13.87,10.0191,6.43848,-0.574727,,,0.643
298.39996306,35.05761,PGCC G70.71+3.83,,,,0.145211,,0
67.57154111,60.70321694,PGCC G146.74+8.40,13.5002,5.21872,-0.89539,0.39,0.952233,0.387
247.88056889,-14.26513194,PGCC G2.17+22.46,12.6069,3.72959,0.881156,0.12,0.239355,0.296
322.71954306,60.41099889,PGCC G100.50+6.60,5.98761,5.33161,1.34233,-0.98,,0.890
119.30330694,-20.34051306,PGCC G238.51+4.46,12.2539,4.98571,-0.893504,,,0.407
163.82815611,-64.228935,PGCC G290.72-4.15,9.37067,6.83035,1.09141,,,0.729
284.75155611,-4.554935,PGCC G29.73-3.76,8.89028,4.82432,0.329527,,,0.543
255.34104889,-34.597435,PGCC G350.02+4.56,11.2991,5.9016,-1.24184,-2.14,,0.522
151.57293694,-59.23996389,PGCC G283.18-2.85,,,,,,0
70.23452806,60.25808306,PGCC G147.96+9.08,,,,,,0
235.19314611,-27.22401611,PGCC G343.20+22.11,14.9625,3.55933,0.524072,,,0.238
92.028015,11.39879806,PGCC G197.83-4.23,16.5166,5.52743,-0.425204,,,0.335
185.92034889,-60.27921306,PGCC G299.49+2.41,12.1448,6.06368,-1.04684,,,0.499
82.71310389,32.25679806,PGCC G175.49-0.91,11.2049,6.09212,-0.820131,0.79,1.89864,0.544
275.90759306,-1.029855,PGCC G28.83+5.71,6.57901,4.68378,-0.837064,0.42,0.678195,0.712
261.282135,-24.16039111,PGCC G1.56+6.43,7.78231,4.62743,0.628386,0.12,0.209475,0.595
236.14511111,-60.59547,PGCC G322.67-4.54,12.4175,6.37038,0.323356,,,0.513
51.85485806,29.86949194,PGCC G158.95-21.88,,,,0.14,,0
84.30715194,-7.05349889,PGCC G210.82-19.70,5.65255,4.69633,-0.268401,0.415,0.62198,0.831
292.65731806,4.01647889,PGCC G41.02-6.84,,,,,,0
88.764915,-9.41597111,PGCC G215.09-16.76,,,,0.415,,0
354.27914389,71.81361389,PGCC G117.14+9.78,8.38369,6.09198,0.251306,0.38,0.789964,0.727
157.29101611,-48.08828389,PGCC G279.81+8.29,15.3185,4.82004,-0.598922,,,0.315
266.56771889,-20.489155,PGCC G7.30+4.26,7.74175,4.94003,0.495506,,,0.638
42.92795194,55.628475,PGCC G139.39-3.35,15.6549,4.41993,-0.365349,0.85,2.05674,0.282
85.75927694,33.01247389,PGCC G176.24+1.66,7.25158,5.84318,-0.82476,,,0.806
294.80340611,26.58713194,PGCC G61.82+2.26,18.4762,6.59055,-0.350556,,,0.357
305.56356806,-82.57318889,PGCC G310.83-29.77,14.4724,3.54662,0.079549,,,0.245
79.85079194,8.48469389,PGCC G194.26-16.07,8.89456,5.68237,-0.679294,,,0.639
54.19952,54.79125611,PGCC G145.32-0.73,7.54037,5.80243,-0.182828,,,0.770
348.04797389,43.85528194,PGCC G104.63-15.46,,,,,,0
118.28770389,-28.150425,PGCC G244.73-0.36,10.4282,6.59372,0.775039,,,0.632
327.15683,9.29795889,PGCC G65.90-32.66,,,,,,0
298.58688389,51.56130194,PGCC G85.22+11.96,8.42174,6.13242,0.845574,,,0.728
67.80561111,35.66490611,PGCC G165.20-8.59,8.38898,4.70258,0.730664,0.14,0.255787,0.561
259.61865194,-32.06847806,PGCC G354.18+3.18,7.59816,4.84316,0.523763,1.59,2.80571,0.637
234.72828694,-35.40211889,PGCC G337.40+16.02,8.89087,5.63403,0.203865,,,0.634
120.13780194,-22.03110889,PGCC G240.36+4.24,12.8875,4.55766,-1.00726,,,0.354
91.24932889,-47.49805111,PGCC G254.85-27.21,9.34759,4.12063,0.005436,,,0.441
261.81466694,-21.09441389,PGCC G4.42+7.70,10.5192,6.78078,-0.140196,0.12,0.294808,0.645
310.04959111,66.43199889,PGCC G101.35+14.79,9.4697,8.08569,0.328456,,,0.854
257.362885,-29.75195111,PGCC G354.94+6.10,10.5082,6.46297,1.2636,0.12,0.287666,0.615
14.055285,-7.54486694,PGCC G126.46-70.38,10.471,8.16963,1.48578,,,0.780
82.276955,42.20356806,PGCC G166.99+4.28,,,,2.98,,0
295.35022,-15.31905306,PGCC G24.47-17.83,9.87978,4.03925,0.625401,,,0.409
318.15737889,61.426765,PGCC G99.66+8.89,10.6466,5.59211,0.931448,,,0.525
63.11032111,40.40543,PGCC G159.17-7.92,11.3852,5.41919,-0.54267,0.14,0.319884,0.476
352.9729,48.63230889,PGCC G109.64-12.18,8.74369,3.48308,-1.17685,0.237684,0.381553,0.398
50.34216694,46.4678,PGCC G148.04-8.97,11.2018,6.32977,-0.17445,,,0.565
343.20953389,25.262745,PGCC G91.71-30.32,,,,,,0
226.08024611,-48.891495,PGCC G324.29+8.39,10.4442,3.53743,0.867809,,,0.339
201.0056,-56.34304389,PGCC G307.46+6.24,,,,-1.27,,0
253.21318111,25.07768611,PGCC G45.32+36.30,10.9877,5.83418,-0.144335,,,0.531
264.75320389,-24.16638611,PGCC G3.28+3.77,8.74444,5.39818,0.571249,0.12,0.239827,0.617
63.68702694,24.87048889,PGCC G170.83-18.56,10.6561,4.21183,-0.603292,0.23,0.448217,0.395
293.64126611,20.25033611,PGCC G55.77+0.09,,,,4.88,,0
267.54843111,-25.556465,PGCC G3.42+0.88,9.61148,6.50513,0.515336,,,0.677
53.07020611,43.811035,PGCC G151.17-10.07,8.08698,4.38494,-0.446337,0.165196,0.286155,0.542
99.07513389,0.30003694,PGCC G210.94-3.23,11.4131,6.34599,-0.323297,4.06,10.0509,0.556
253.00923194,-44.72523889,PGCC G340.97-0.35,6.33363,5.94839,0.363559,3.45,6.15987,0.939
331.85379,41.95209111,PGCC G93.10-11.22,,,,0.496592,,0
122.83128389,-29.15977889,PGCC G247.70+2.48,12.9352,5.10373,-0.668825,,,0.395
258.42276,-36.66054194,PGCC G349.86+1.32,6.38258,4.67767,-0.12301,1.09,1.73247,0.733
279.49459806,-9.49447111,PGCC G22.95-1.36,11.4387,5.24015,0.577785,1.5,3.37814,0.458
66.98156694,19.22487306,PGCC G177.45-20.02,7.33454,4.22551,-0.662006,0.23,,0.576
122.61245694,-45.02232389,PGCC G260.92-6.31,9.90139,4.9475,1.56414,,,0.500
286.24377389,-18.54542694,PGCC G17.71-11.24,16.759701,5.77936,1.10849,,,0.345
339.15319806,66.24404111,PGCC G109.92+6.84,7.06788,6.02009,1.07086,0.176198,0.334329,0.852
343.16406194,12.47253694,PGCC G83.05-41.02,13.1781,4.20789,1.05979,,,0.319
259.79742389,-23.98734694,PGCC G0.95+7.65,9.86448,6.31031,0.433536,0.12,0.275404,0.640
315.12213111,46.860615,PGCC G87.61+0.45,12.4429,4.44989,-0.863164,,,0.358
113.09800694,-45.06128306,PGCC G257.61-12.18,12.2396,6.421,-0.786793,,,0.525
349.815125,26.48220806,PGCC G98.53-31.99,14.1622,5.63779,-1.4358,,,0.398
199.977005,-65.19885306,PGCC G305.91-2.49,12.677,6.79129,-1.0202,-1.67,,0.536
8.22720194,69.67690306,PGCC G121.31+6.86,12.9619,5.55406,-0.429564,,,0.428
251.08010889,-37.00804111,PGCC G345.95+5.73,12.3598,6.97908,-1.53959,,,0.565
144.81874111,-60.62657889,PGCC G281.41-6.06,9.24478,6.73837,0.879104,0.84,1.92855,0.729
103.05415306,4.79569306,PGCC G208.75+2.36,8.71197,4.803,-0.734924,,,0.551
74.021935,46.42235194,PGCC G160.10+1.97,16.4881,5.12018,-0.287093,1,2.67273,0.311
312.27383389,32.387505,PGCC G75.08-7.17,13.3543,6.09571,-1.49252,,,0.456
339.47720306,55.30014389,PGCC G104.66-2.76,,,,,,0
356.00421111,29.969135,PGCC G105.95-30.67,,,,,,0
61.204285,9.16014111,PGCC G182.07-30.76,,,,,,0
269.648895,-37.66834611,PGCC G353.83-6.76,7.58796,4.93552,0.394047,,,0.650
91.66877694,3.830155,PGCC G204.35-8.16,8.30288,4.71708,-0.593398,0.415,0.755485,0.568
7.52347889,18.15097806,PGCC G115.82-44.43,8.99789,6.16985,-1.50267,,,0.686
257.80590806,-40.61463889,PGCC G346.38-0.62,7.14741,6.28289,0.994153,5.43,10.5847,0.879
125.66013306,-43.42264611,PGCC G260.80-3.61,7.68951,5.58282,-0.200569,-1.2,,0.726
244.54316694,-36.91312806,PGCC G342.45+9.63,7.88223,4.37558,0.450196,0.55,0.939575,0.555
14.20316694,69.95430806,PGCC G123.40+7.09,9.60487,6.94162,0.187696,,,0.723
18.86550111,61.75070194,PGCC G125.77-0.99,,,,,,0
315.54998806,82.13646694,PGCC G115.76+22.70,13.3948,6.20031,1.2282,,,0.463
54.88728306,27.68298889,PGCC G162.66-21.94,14.4347,7.4409,0.137057,,,0.515
195.63246194,-61.15298806,PGCC G304.27+1.69,11.8989,7.34495,-0.587899,,,0.617
275.69357306,-14.99574111,PGCC G16.36-0.62,13.2479,4.45842,-0.304463,,,0.337
222.61073306,-67.57440194,PGCC G313.93-7.28,12.5011,4.42145,0.866713,,,0.354
321.91272,62.764595,PGCC G101.87+8.56,12.2913,5.78227,-0.360366,0.38,0.931879,0.470
84.99845111,10.49870111,PGCC G195.18-10.68,8.6136,5.89883,-1.40048,,,0.685
319.98669389,59.40871389,PGCC G98.81+6.84,,,,,,0
62.25383806,28.06998389,PGCC G167.48-17.25,,,,0.14,,0
70.30258889,45.0037,PGCC G159.52-0.93,11.0445,4.47868,-1.22574,0.61,1.24797,0.406
60.10445,25.47860306,PGCC G167.96-20.44,10.0069,6.28912,-0.778815,,,0.628
295.46603389,-15.43463694,PGCC G24.41-17.97,,,,,,0
83.63097389,65.88731389,PGCC G146.75+17.24,11.4571,6.64836,-1.228,0.2,0.507752,0.580
39.01873,58.17231806,PGCC G136.38-1.94,,,,-1.04,,0
296.37820389,-9.94762306,PGCC G30.02-16.48,14.2463,4.29549,0.647459,0.265461,0.604066,0.302
43.96974611,81.05995194,PGCC G127.82+19.39,,,,0.38,,0
109.84588611,-28.45946306,PGCC G241.38-7.01,15.0315,5.57895,-1.38459,,,0.371
307.93173194,46.95353306,PGCC G84.61+4.35,5.10768,4.47539,1.17545,,,0.876
57.82400889,53.60335194,PGCC G147.72-0.38,8.36623,6.19667,-0.632228,,,0.741
58.66330306,41.20916,PGCC G156.09-9.58,8.28483,5.69226,0.534556,0.14,0.279666,0.687
133.87327611,-44.74501389,PGCC G265.43+0.27,9.81729,7.16325,0.676515,,,0.730
195.35527,-59.40964111,PGCC G304.20+3.44,7.01618,5.43966,1.20958,,,0.775
22.77663611,51.39201389,PGCC G129.22-10.99,9.21874,5.37823,-0.896661,0.33266,0.68137,0.583
55.440685,54.02602389,PGCC G146.35-0.91,8.83327,7.78487,0.417403,-1.34,,0.881
102.539955,-6.89661306,PGCC G218.93-3.42,8.77481,5.77346,0.143356,1.09,2.25678,0.658
120.95002,-23.03624,PGCC G241.61+4.35,13.3683,7.38896,1.19287,,,0.553
132.18388389,-59.20537194,PGCC G276.01-9.70,15.6803,4.51508,-1.30438,,,0.288
336.45681806,62.29785889,PGCC G106.88+4.06,8.75328,4.59625,-0.564792,0.66,1.21775,0.525
20.93840194,16.50257694,PGCC G134.05-45.67,18.384501,4.6514,-1.05856,,,0.253
74.76181,52.04504806,PGCC G155.98+5.84,7.12562,3.54476,-0.431916,,,0.497
33.70726389,20.39049306,PGCC G148.11-38.37,9.18157,6.80654,-0.569606,,,0.741
144.97589111,-41.12773889,PGCC G268.52+8.61,12.1271,6.67611,-1.08224,,,0.551
278.27908306,-9.29890806,PGCC G22.58-0.20,9.99159,4.63455,0.097294,8.42,16.667101,0.464
255.23550389,-43.36002,PGCC G343.04-0.75,11.4676,3.94903,0.529397,,,0.344
51.82990306,30.28480889,PGCC G158.66-21.57,9.23818,5.59972,1.35413,0.14,0.292908,0.606
14.34917,78.31092806,PGCC G123.25+15.44,,,,,,0
62.00479889,50.41131194,PGCC G151.76-1.12,11.7256,5.66658,-0.033726,,,0.483
234.920395,-61.09880806,PGCC G321.89-4.58,8.33632,5.72676,0.293006,-0.88,,0.687
165.35247806,-64.59657306,PGCC G291.47-4.20,9.41673,7.78795,-0.692193,,,0.827
59.60246694,50.72391111,PGCC G150.40-1.90,9.15435,3.81377,-0.887142,0.225944,0.388346,0.417
37.06243111,73.87392389,PGCC G129.62+12.27,10.2962,5.51977,-0.512633,0.279254,0.612386,0.536
166.47085611,-55.6301,PGCC G288.36+4.23,12.327,6.12932,0.081451,,,0.497
347.97952306,49.84191889,PGCC G106.94-9.92,9.81102,7.23628,-1.03048,,,0.738
38.74375194,76.21914694,PGCC G129.10+14.60,12.5577,3.7051,-0.439173,0.250035,0.496116,0.295
39.686695,76.89260889,PGCC G129.02+15.31,,,,0.20797,,0
277.06723,0.41246,PGCC G30.65+5.34,,,,0.26,,0
318.69223,83.95800806,PGCC G117.59+23.49,8.44341,7.6172,-0.492244,,,0.902
135.07951389,-54.35228306,PGCC G273.25-5.39,14.8674,4.1415,-1.38957,,,0.279
117.08905806,-30.932005,PGCC G246.59-2.68,11.7865,6.14135,-0.003244,,,0.521
87.49700889,25.88133611,PGCC G183.12-0.75,14.5636,3.72837,-0.656687,,,0.256
331.76187111,76.13339194,PGCC G113.48+16.38,7.80059,5.8817,-0.193289,,,0.754
111.88627611,-23.06209,PGCC G237.45-2.87,14.2707,4.55639,-0.439049,3.76,8.81958,0.319
335.56289694,43.09192694,PGCC G96.05-11.86,8.99143,6.9215,1.48081,,,0.770
357.737,57.18376194,PGCC G114.78-4.73,14.7498,6.2824,1.19657,0.48,1.34408,0.426
355.65020806,29.92302889,PGCC G105.60-30.62,9.82025,5.43172,-1.37696,,,0.553
59.36209889,40.03315694,PGCC G157.28-10.12,11.0045,3.53741,-0.548496,0.14,0.254087,0.321
294.78292806,-79.32611111,PGCC G314.87-28.83,6.66216,3.29148,0.1253,,,0.494
259.40402194,-24.06839611,PGCC G0.67+7.90,7.76033,6.83935,1.15443,0.12,0.254305,0.881
66.42060889,20.269485,PGCC G176.24-19.75,8.41272,5.60874,0.178859,,,0.667
94.17854306,19.911245,PGCC G191.34+1.66,12.4953,5.92621,0.238434,,,0.474
238.081055,-34.22927111,PGCC G340.38+15.18,9.74058,5.64463,0.922205,,,0.579
165.05714389,-53.70219389,PGCC G286.82+5.65,13.4306,4.15332,1.4345,,,0.309
96.10775806,14.59306306,PGCC G196.90+0.78,17.718399,3.33169,-0.957748,,,0.188
64.46396611,-26.65044389,PGCC G224.71-44.31,14.9393,5.70171,0.321728,,,0.382
255.39836111,-47.01197806,PGCC G340.23-3.08,,,,,,0
74.49614694,38.70924389,PGCC G166.35-2.57,18.338301,4.45558,-0.49947,-0.98,,0.243
79.25923889,47.68315111,PGCC G161.24+5.58,8.84526,3.69136,-0.680383,,,0.417
145.280685,-43.34003111,PGCC G270.18+7.10,10.2796,6.90797,-0.800353,0.58,1.42173,0.672
68.44745611,52.03381306,PGCC G153.47+2.87,10.5612,5.8719,1.45791,-1.03,,0.556
57.70293,38.82579389,PGCC G157.08-11.87,,,,0.14,,0
75.88688694,55.25823611,PGCC G153.82+8.32,16.6049,5.89646,0.161725,,,0.355
260.12600694,-44.251675,PGCC G344.41-4.12,6.08556,5.35652,-0.104177,-1.43,,0.880
220.95367389,-41.12600306,PGCC G324.70+16.95,10.0796,7.91064,0.158029,,,0.785
257.37628194,-22.65483111,PGCC G0.77+10.24,,,,0.12,,0
101.32085389,-15.62562194,PGCC G226.25-8.39,,,,,,0
171.98367306,7.47789111,PGCC G253.88+62.11,,,,,,0
235.64473,-57.89957,PGCC G324.11-2.25,12.5925,5.31951,1.27308,,,0.422
68.735985,37.54336889,PGCC G164.31-6.78,11.0139,5.01408,-0.471965,0.39,0.843057,0.455
313.50952111,77.29589806,PGCC G111.30+20.18,6.45677,4.15198,-0.487081,,,0.643
332.17297389,53.12907806,PGCC G99.89-2.30,5.88428,3.72917,-1.46275,,,0.634
126.88787806,26.47478694,PGCC G197.18+31.85,,,,,,0
290.35000611,38.095585,PGCC G70.30+10.95,14.4973,5.20466,-0.318558,0.335738,0.848334,0.359
335.2388,72.082275,PGCC G111.84+12.53,9.65615,8.15631,-1.02639,,,0.845
197.78323389,-66.29579194,PGCC G304.91-3.50,12.599,6.53772,-0.970361,-1.19,,0.519
331.30783111,48.68546694,PGCC G96.83-5.58,12.0003,3.43243,-1.20961,,,0.286
346.83206194,14.62310306,PGCC G88.58-41.20,8.20378,5.88348,1.02673,0.213796,0.432066,0.717
177.68281611,-61.67341611,PGCC G295.80+0.35,,,,5.89,,0
34.52900306,64.24852806,PGCC G132.18+2.94,7.954,6.40307,-1.18614,0.65,1.34936,0.805
328.03320306,64.99915306,PGCC G105.40+8.42,,,,,,0
36.26876806,68.67278306,PGCC G131.31+7.34,13.1548,6.26973,-0.001024,0.31,0.818945,0.477
281.627625,-2.046095,PGCC G30.55+0.16,6.53335,5.16488,-0.053804,4.76,8.04325,0.791
61.22299194,83.99176,PGCC G127.81+23.05,17.4205,4.61594,-0.283343,,,0.265
39.26740306,-36.10729611,PGCC G241.36-65.88,,,,,,0
279.29232806,-5.37245611,PGCC G26.53+0.71,13.3079,4.94659,-0.091411,4.22,9.95972,0.372
270.38909889,-18.22766111,PGCC G11.08+2.29,10.1514,5.94099,-0.300408,,,0.585
237.57887306,-48.81086306,PGCC G330.62+4.20,15.6747,4.6334,0.933244,,,0.296
326.240265,59.90638,PGCC G101.47+5.05,9.34151,6.31426,-0.242106,-1.08,,0.676
330.84130889,49.06683,PGCC G96.81-5.09,8.97824,3.31839,1.12441,,,0.370
108.64608806,-39.186405,PGCC G250.72-12.62,8.3139,5.44909,-0.628614,,,0.655
255.99955694,-47.18524889,PGCC G340.34-3.51,8.42881,6.11261,0.061718,0.8,1.67037,0.725
8.41128694,79.01197111,PGCC G122.05+16.17,13.0495,7.99759,-1.05728,,,0.613
298.99838306,-81.25933806,PGCC G312.56-29.23,,,,,,0
235.37182611,-70.60411806,PGCC G316.21-12.25,,,,,,0
237.57792694,-47.45091194,PGCC G331.48+5.26,12.6795,6.4409,0.149416,,,0.508
17.73323111,51.19709806,PGCC G126.05-11.56,10.7819,3.2528,-0.759356,,,0.302
219.37199389,-63.42752806,PGCC G314.47-2.96,10.7433,3.73925,0.466867,,,0.348
4.07422306,9.92152389,PGCC G108.79-51.98,14.5172,6.68098,-1.54185,,,0.460
90.07605,24.88414194,PGCC G185.15+0.76,9.91507,3.79509,-0.206706,,,0.383
305.14492806,39.648525,PGCC G77.47+1.78,7.18661,3.64365,0.873048,,,0.507
69.42471306,20.62569806,PGCC G177.85-17.36,13.6421,5.73501,-0.117533,0.200447,0.515744,0.420
26.68246111,78.35787194,PGCC G125.80+15.80,9.64583,7.469,0.860264,,,0.774
262.552155,-44.32814,PGCC G345.32-5.61,5.41971,4.16599,0.256579,,,0.769
143.95228611,-54.2075,PGCC G276.77-1.59,5.86496,5.08636,-0.113559,,,0.867
237.74951194,-39.68859111,PGCC G336.55+11.19,10.9004,6.87382,0.573708,-0.79,,0.631
292.98394806,16.83889806,PGCC G52.48-1.01,13.4716,4.74919,-0.717327,,,0.353
228.18205306,-62.38060806,PGCC G318.52-3.86,,,,,,0
277.18963611,-1.47362694,PGCC G29.03+4.37,,,,0.26,,0
71.0177,28.41678,PGCC G172.57-11.30,10.4552,4.97777,-0.493591,0.23,0.482657,0.476
244.54728694,-13.10603389,PGCC G0.95+25.72,16.596201,10.7951,0.403256,0.12,0.467227,0.650
207.21006806,-58.152985,PGCC G310.46+3.88,12.8853,6.62169,0.827993,,,0.514
85.718735,31.28490611,PGCC G177.69+0.72,8.87931,7.86721,0.735302,1,,0.886
50.845135,37.59793889,PGCC G153.43-16.12,14.261,3.64217,-0.397459,,,0.255
240.14471389,-29.814215,PGCC G344.82+17.28,14.9331,4.28797,0.444656,,,0.287
54.25684694,37.97316,PGCC G155.46-14.22,11.1241,4.52288,-0.241045,,,0.407
302.95974694,66.42179889,PGCC G99.78+17.19,,,,,,0
36.64120111,23.77094111,PGCC G149.42-34.16,5.89258,3.13217,-0.811262,0.187932,0.234857,0.532
273.90084806,-18.14569306,PGCC G12.77-0.59,7.85271,5.08641,0.801348,4.39,8.07062,0.648
207.128815,-59.36643194,PGCC G310.15+2.70,9.89644,9.39159,1.31931,,,0.949
